# Paranal Airglow Line And Continuum Emission (PALACE) model: data and code of
# v1.0 (Noll et al. 2024)
# 
# Reference populations and intensities from the OH population model for lines
# with HITRAN2020 data (intensities consistent with pmd_reflineint_mol.dat)
# 
# Column names:
# lam: vacuum wavelength in µm (HITRAN2020)
# ID: 13 characters describing upper and lower states (HITRAN2020)
#     (see pmd_reflineint_mol.dat for details)
# vi: vibrational level of upper state
# Fi: electronic substate of upper state (1 or 2)
# Ni: rotational level of upper state
# pi: parity of upper state (e or f)
# Ei: energy of upper state in 1/cm (HITRAN2020)
# Aij: Einstein-A coefficient in 1/s (HITRAN2020)
# Aijc: corrected Einstein-A coefficient in 1/s (see pmd_corrA_Ohbands.dat
#       for branch and band corrections and noll+20 for Lambda doublets)
# gi: statistical weight (HITRAN2020)
# y: natural logarithm of population (exp(y) in Rs)
# I: reference intensity in R (based on product of exp(y), Aijc, and gi)
# 
# References:
# HITRAN2020: https://doi.org/10.1016/j.jqsrt.2021.107949
# noll+20: https://doi.org/10.5194/acp-20-5269-2020
# 
      lam             ID  vi  Fi  Ni  pi         Ei        Aij       Aijc   gi        y          I 
 0.474784  OHXX70QR1209e   7   1   9   e  22757.131  1.111e-09  7.439e-10   40   -2.826  1.762e-09 
 0.474796  OHXXX2RR2209f  10   2   9   f  29304.290  1.567e-05  1.193e-05   36   -9.399  3.555e-08 
 0.474801  OHXXX2RR2209e  10   2   9   e  29304.989  1.572e-05  1.193e-05   36   -9.405  3.536e-08 
 0.474828  OHXX70RQ2114f   7   2  14   f  24372.232  1.030e-08  5.248e-10   56   -3.883  6.049e-10 
 0.474828  OHXX91QR1216f   9   1  16   f  29373.332  1.932e-06  1.072e-06   68  -12.823  1.966e-10 
 0.474830  OHXXX2PP1103e  10   1   3   e  28360.851  7.040e-04  7.763e-04   16   -4.719  1.108e-04 
 0.474843  OHXXX2PP1103f  10   1   3   f  28361.001  7.044e-04  7.763e-04   16   -4.720  1.107e-04 
 0.474895  OHXX70QP2110e   7   2  10   e  23072.354  2.906e-06  3.488e-06   40   -3.059  6.549e-06 
 0.474923  OHXX70RQ2114e   7   2  14   e  24375.377  1.562e-08  5.248e-10   56   -3.907  5.907e-10 
 0.474945  OHXXX2RR1109e  10   1   9   e  29249.247  1.905e-05  1.450e-05   40   -9.125  6.314e-08 
 0.474972  OHXXX2RR1109f  10   1   9   f  29250.728  1.910e-05  1.450e-05   40   -9.137  6.244e-08 
 0.475028  OHXX70QP2110f   7   2  10   f  23071.057  2.848e-06  4.339e-06   40   -3.049  8.227e-06 
 0.475086  OHXX91QR1216e   9   1  16   e  29368.424  1.880e-06  1.210e-06   68  -12.786  2.304e-10 
 0.475273  OHXXX2QQ2206e  10   2   6   e  28782.301  7.786e-06  2.234e-06   24   -6.811  5.909e-08 
 0.475280  OHXXX2QQ2206f  10   2   6   f  28782.185  7.721e-06  2.234e-06   24   -6.810  5.914e-08 
 0.475314  OHXXX2PQ1202f  10   1   2   f  28286.911  1.493e-05  1.123e-05   12   -4.353  1.734e-06 
 0.475321  OHXXX2PQ1202e  10   1   2   e  28286.848  1.471e-05  1.123e-05   12   -4.352  1.735e-06 
 0.475493  OHXXX2QR1205f  10   1   5   f  28573.147  1.059e-06  8.984e-07   24   -5.773  6.704e-08 
 0.475502  OHXXX2QR1205e  10   1   5   e  28572.701  1.042e-06  8.984e-07   24   -5.770  6.727e-08 
 0.475527  OHXX70PQ1206f   7   1   6   f  22107.822  4.152e-06  1.284e-06   28   -1.434  8.565e-06 
 0.475535  OHXX70PQ1206e   7   1   6   e  22106.795  4.023e-06  1.047e-06   28   -1.427  7.039e-06 
 0.475537  OHXXX2QQ1106f  10   1   6   f  28711.130  2.201e-05  7.012e-06   28   -6.458  3.078e-07 
 0.475562  OHXX70RR2214f   7   2  14   f  24372.232  2.558e-05  1.711e-05   56   -3.883  1.972e-05 
 0.475587  OHXXX2QQ1106e  10   1   6   e  28710.475  2.216e-05  5.718e-06   28   -6.453  2.522e-07 
 0.475589  OHXX70RR2214e   7   2  14   e  24375.377  2.555e-05  1.624e-05   56   -3.907  1.828e-05 
 0.475651  OHXX70RR1114e   7   1  14   e  24335.752  2.477e-05  1.656e-05   60   -3.853  2.109e-05 
 0.475688  OHXXX2RQ2110f  10   2  10   f  29520.784  7.265e-07  7.709e-08   40  -10.473  8.721e-11 
 0.475702  OHXX70RR1114f   7   1  14   f  24340.894  2.474e-05  1.572e-05   60   -3.892  1.925e-05 
 0.475743  OHXXX2RQ2110e  10   2  10   e  29521.743  6.803e-07  7.709e-08   40  -10.481  8.658e-11 
 0.475781  OHXX70SR2119e   7   2  19   e  26516.414  3.300e-08  1.771e-08   76   -5.296  6.743e-09 
 0.475782  OHXX70QQ2210e   7   2  10   e  23072.354  3.822e-06  4.090e-07   40   -3.059  7.680e-07 
 0.475862  OHXX70QQ2210f   7   2  10   f  23071.057  3.793e-06  4.090e-07   40   -3.049  7.756e-07 
 0.475901  OHXXX2QP2107e  10   2   7   e  28934.759  1.170e-05  1.341e-05   28   -7.567  1.942e-07 
 0.475916  OHXX70QQ1110f   7   1  10   f  23027.159  7.682e-06  1.019e-06   44   -3.034  2.156e-06 
 0.475954  OHXXX2QP2107f  10   2   7   f  28934.485  1.124e-05  1.504e-05   28   -7.565  2.181e-07 
 0.476084  OHXX70QQ1110e   7   1  10   e  23024.358  7.716e-06  6.396e-07   44   -3.013  1.383e-06 
 0.476127  OHXXX2PP2204f  10   2   4   f  28545.133  8.196e-04  9.304e-04   16   -5.634  5.321e-05 
 0.476128  OHXXX2PP2204e  10   2   4   e  28545.059  8.193e-04  9.304e-04   16   -5.633  5.324e-05 
 0.476182  OHXX70SR2119f   7   2  19   f  26510.452  3.815e-08  2.217e-08   76   -5.251  8.830e-09 
 0.476402  OHXX70PP2207f   7   2   7   f  22358.283  5.046e-04  6.636e-04   28   -2.328  1.811e-03 
 0.476420  OHXX70PP2207e   7   2   7   e  22358.609  5.045e-04  5.920e-04   28   -2.330  1.612e-03 
 0.476510  OHXXX2OP1201e  10   1   1   e  28234.073  7.939e-06  8.175e-06    8   -4.090  1.094e-06 
 0.476516  OHXXX2OP1201f  10   1   1   f  28234.090  7.793e-06  8.175e-06    8   -4.091  1.094e-06 
 0.476531  OHXX91OP1211f   9   1  11   f  27772.173  4.887e-06  6.171e-06   48   -5.957  7.663e-07 
 0.476565  OHXXX2PQ1203f  10   1   3   f  28361.001  1.350e-05  7.995e-06   16   -4.720  1.140e-06 
 0.476572  OHXXX2PQ1203e  10   1   3   e  28360.851  1.327e-05  7.932e-06   16   -4.719  1.132e-06 
 0.476622  OHXXX2PP1104e  10   1   4   e  28456.136  7.979e-04  9.106e-04   20   -5.192  1.013e-04 
 0.476641  OHXXX2PP1104f  10   1   4   f  28456.413  7.984e-04  9.017e-04   20   -5.194  1.001e-04 
 0.476683  OHXX91OP1211e   9   1  11   e  27769.585  5.026e-06  7.947e-06   48   -5.938  1.006e-06 
 0.476695  OHXXX2RR2210f  10   2  10   f  29520.784  3.962e-05  2.927e-05   40  -10.473  3.311e-08 
 0.476705  OHXX70OP1204f   7   1   4   f  21801.881  4.947e-06  5.659e-06   20    0.482  1.833e-04 
 0.476705  OHXXX2RR2210e  10   2  10   e  29521.743  3.969e-05  2.927e-05   40  -10.481  3.287e-08 
 0.476717  OHXX70PP1107e   7   1   7   e  22298.086  4.985e-04  6.555e-04   32   -2.173  2.388e-03 
 0.476721  OHXX70OP1204e   7   1   4   e  21801.438  5.051e-06  5.715e-06   20    0.485  1.857e-04 
 0.476754  OHXX70PP1107f   7   1   7   f  22299.488  4.985e-04  5.848e-04   32   -2.183  2.108e-03 
 0.476808  OHXX70QR1210f   7   1  10   f  23027.159  5.700e-10  5.051e-10   44   -3.034  1.069e-09 
 0.476847  OHXXX2RR1110e  10   1  10   e  29469.688  4.383e-05  3.237e-05   44  -10.219  5.197e-08 
 0.476882  OHXXX2RR1110f  10   1  10   f  29471.498  4.390e-05  3.237e-05   44  -10.232  5.126e-08 
 0.476886  OHXXX2QR1206f  10   1   6   f  28711.130  9.661e-07  7.950e-07   28   -6.458  3.489e-08 
 0.476906  OHXXX2QR1206e  10   1   6   e  28710.475  9.487e-07  7.950e-07   28   -6.453  3.507e-08 
 0.476921  OHXX70QR1210e   7   1  10   e  23024.359  8.040e-10  5.051e-10   44   -3.013  1.092e-09 
 0.477113  OHXXX2QQ2207e  10   2   7   e  28934.759  6.370e-06  1.434e-06   28   -7.567  2.076e-08 
 0.477131  OHXXX2QQ2207f  10   2   7   f  28934.485  6.302e-06  1.434e-06   28   -7.565  2.080e-08 
 0.477275  OHXX80OP1217f   8   1  17   f  27754.099  1.132e-06  1.544e-06   72   -7.786  4.617e-08 
 0.477367  OHXXX2QQ1107f  10   1   7   f  28870.215  1.614e-05  4.160e-06   32   -7.248  9.473e-08 
 0.477375  OHXX70QP2111e   7   2  11   e  23361.513  2.626e-06  3.187e-06   44   -3.249  5.444e-06 
 0.477422  OHXX70RQ2115f   7   2  15   f  24756.520  1.691e-09  9.048e-11   60   -4.129  8.739e-11 
 0.477435  OHXXX2QQ1107e  10   1   7   e  28869.316  1.627e-05  3.178e-06   32   -7.241  7.286e-08 
 0.477530  OHXX70RQ2115e   7   2  15   e  24760.198  4.012e-09  9.048e-11   60   -4.157  8.499e-11 
 0.477539  OHXX70QP2111f   7   2  11   f  23359.805  2.577e-06  4.104e-06   44   -3.236  7.103e-06 
 0.477643  OHXX80OP1217e   8   1  17   e  27747.818  1.133e-06  2.449e-06   72   -7.739  7.680e-08 
 0.477666  OHXX91PP2214f   9   2  14   f  28708.786  7.673e-04  1.412e-03   56   -9.963  3.724e-06 
 0.477738  OHXX91PP2214e   9   2  14   e  28711.318  7.667e-04  9.876e-04   56   -9.982  2.556e-06 
 0.477765  OHXX70PQ1207f   7   1   7   f  22299.488  3.560e-06  8.876e-07   32   -2.183  3.200e-06 
 0.477772  OHXX70PQ1207e   7   1   7   e  22298.086  3.446e-06  6.781e-07   32   -2.173  2.471e-06 
 0.477829  OHXX91QP2117e   9   2  17   e  29782.603  3.025e-06  3.998e-06   68  -14.575  1.271e-10 
 0.477864  OHXX91PP1114e   9   1  14   e  28670.041  7.593e-04  1.396e-03   60   -9.795  4.668e-06 
 0.477951  OHXXX2RQ2111f  10   2  11   f  29757.616  7.861e-07  6.558e-08   44  -11.648  2.521e-11 
 0.477979  OHXX91PP1114f   9   1  14   f  28673.995  7.586e-04  9.764e-04   60   -9.824  3.170e-06 
 0.478017  OHXXX2RQ2111e  10   2  11   e  29758.862  7.379e-07  6.558e-08   44  -11.657  2.497e-11 
 0.478126  OHXXX2QP2108e  10   2   8   e  29109.153  1.134e-05  1.314e-05   32   -8.433  9.151e-08 
 0.478128  OHXX70RR2215f   7   2  15   f  24756.520  1.415e-05  9.336e-06   60   -4.129  9.017e-06 
 0.478146  OHXXX2PQ1204f  10   1   4   f  28456.413  1.184e-05  5.681e-06   20   -5.194  6.307e-07 
 0.478153  OHXXX2PQ1204e  10   1   4   e  28456.136  1.162e-05  5.280e-06   20   -5.192  5.873e-07 
 0.478162  OHXX70RR2215e   7   2  15   e  24760.198  1.413e-05  8.561e-06   60   -4.157  8.042e-06 
 0.478170  OHXX91QP2117f   9   2  17   f  29778.790  3.001e-06  6.342e-06   68  -14.547  2.076e-10 
 0.478198  OHXXX2QP2108f  10   2   8   f  29108.684  1.089e-05  1.525e-05   32   -8.429  1.066e-07 
 0.478211  OHXX70QQ2211e   7   2  11   e  23361.513  3.362e-06  2.818e-07   44   -3.249  4.815e-07 
 0.478215  OHXX70RR1115e   7   1  15   e  24721.804  1.357e-05  8.946e-06   64   -4.100  9.493e-06 
 0.478228  OHXXX2PP2205f  10   2   5   f  28652.251  8.995e-04  1.052e-03   20   -6.165  4.419e-05 
 0.478234  OHXXX2PP2205e  10   2   5   e  28652.251  8.992e-04  1.052e-03   20   -6.165  4.419e-05 
 0.478255  OHXXX2OP1202e  10   1   2   e  28286.848  1.230e-05  1.302e-05   12   -4.352  2.012e-06 
 0.478258  OHXXX2OP1202f  10   1   2   f  28286.911  1.203e-05  1.302e-05   12   -4.353  2.011e-06 
 0.478275  OHXX70RR1115f   7   1  15   f  24727.587  1.354e-05  8.204e-06   64   -4.143  8.333e-06 
 0.478316  OHXX70QQ2211f   7   2  11   f  23359.805  3.334e-06  2.818e-07   44   -3.236  4.878e-07 
 0.478332  OHXX70QQ1111f   7   1  11   f  23319.613  6.360e-06  6.780e-07   48   -3.227  1.291e-06 
 0.478463  OHXX91QQ2217e   9   2  17   e  29782.603  5.055e-07  8.474e-09   68  -14.575  2.695e-13 
 0.478533  OHXX70QQ1111e   7   1  11   e  23316.269  6.390e-06  3.988e-07   48   -3.202  7.789e-07 
 0.478552  OHXX91PQ1214e   9   1  14   e  28670.041  1.659e-06  4.000e-08   60   -9.795  1.338e-10 
 0.478565  OHXX91QQ1117f   9   1  17   f  29750.422  5.543e-07  1.381e-08   72  -14.440  5.324e-13 
 0.478586  OHXXX2QR1207f  10   1   7   f  28870.215  9.783e-07  7.823e-07   32   -7.248  1.782e-08 
 0.478592  OHXX91PQ1214f   9   1  14   f  28673.995  1.704e-06  8.273e-08   60   -9.824  2.686e-10 
 0.478620  OHXXX2QR1207e  10   1   7   e  28869.316  9.623e-07  7.823e-07   32   -7.241  1.794e-08 
 0.478688  OHXXX2PP1105e  10   1   5   e  28572.701  8.874e-04  1.061e-03   24   -5.770  7.944e-05 
 0.478713  OHXXX2PP1105f  10   1   5   f  28573.147  8.878e-04  1.015e-03   24   -5.773  7.572e-05 
 0.478722  OHXX91QQ2217f   9   2  17   f  29778.790  4.896e-07  8.474e-09   68  -14.547  2.774e-13 
 0.478846  OHXX70SR2120e   7   2  20   e  27006.044  1.602e-08  8.590e-09   80   -6.026  1.660e-09 
 0.478891  OHXXX2RR2211f  10   2  11   f  29757.616  7.024e-05  5.036e-05   44  -11.648  1.936e-08 
 0.478907  OHXXX2RR2211e  10   2  11   e  29758.862  7.031e-05  5.036e-05   44  -11.657  1.918e-08 
 0.478943  OHXX91QQ1117e   9   1  17   e  29745.036  5.691e-07  5.490e-09   72  -14.400  2.204e-13 
 0.479007  OHXX70PP2208f   7   2   8   f  22569.808  5.287e-04  7.280e-04   32   -2.662  1.626e-03 
 0.479030  OHXX70PP2208e   7   2   8   e  22570.410  5.286e-04  6.274e-04   32   -2.666  1.395e-03 
 0.479044  OHXXX2RR1111e  10   1  11   e  29709.903  7.464e-05  5.351e-05   48  -11.410  2.847e-08 
 0.479088  OHXXX2RR1111f  10   1  11   f  29712.060  7.471e-05  5.351e-05   48  -11.426  2.801e-08 
 0.479171  OHXX70QR1211f   7   1  11   f  23319.613  2.280e-11  4.185e-11   48   -3.227  7.969e-11 
 0.479201  OHXX91QR1217f   9   1  17   f  29750.422  2.409e-06  1.275e-06   72  -14.440  4.916e-11 
 0.479236  OHXXX2QQ2208e  10   2   8   e  29109.153  5.484e-06  9.684e-07   32   -8.433  6.743e-09 
 0.479268  OHXXX2QQ2208f  10   2   8   f  29108.684  5.415e-06  9.684e-07   32   -8.429  6.767e-09 
 0.479291  OHXX70PP1108e   7   1   8   e  22514.942  5.241e-04  7.214e-04   36   -2.593  1.943e-03 
 0.479293  OHXX70SR2120f   7   2  20   f  26999.493  2.025e-08  1.113e-08   80   -5.977  2.259e-09 
 0.479293  OHXX70OP1205f   7   1   5   f  21941.927  4.591e-06  5.311e-06   24   -0.472  7.953e-05 
 0.479314  OHXX70QR1211e   7   1  11   e  23316.269  9.450e-11  4.185e-11   48   -3.202  8.173e-11 
 0.479324  OHXX70OP1205e   7   1   5   e  21941.221  4.677e-06  5.553e-06   24   -0.466  8.361e-05 
 0.479337  OHXX70PP1108f   7   1   8   f  22516.767  5.240e-04  6.217e-04   36   -2.606  1.652e-03 
 0.479478  OHXXX2QQ1108f  10   1   8   f  29050.179  1.252e-05  2.609e-06   36   -8.141  2.736e-08 
 0.479496  OHXX91QR1217e   9   1  17   e  29745.036  2.359e-06  1.490e-06   72  -14.400  5.982e-11 
 0.479567  OHXXX2QQ1108e  10   1   8   e  29049.003  1.265e-05  1.867e-06   36   -8.132  1.976e-08 
 0.480050  OHXXX2PQ1205f  10   1   5   f  28573.147  1.033e-05  4.014e-06   24   -5.773  2.995e-07 
 0.480055  OHXXX2PQ1205e  10   1   5   e  28572.701  1.013e-05  3.494e-06   24   -5.770  2.616e-07 
 0.480091  OHXX70QP2112e   7   2  12   e  23675.441  2.389e-06  2.931e-06   48   -3.453  4.454e-06 
 0.480264  OHXX70PQ1208f   7   1   8   f  22516.767  3.079e-06  6.185e-07   36   -2.606  1.643e-06 
 0.480269  OHXX70PQ1208e   7   1   8   e  22514.942  2.978e-06  4.426e-07   36   -2.593  1.192e-06 
 0.480275  OHXX70RQ2116f   7   2  16   f  25163.178  3.790e-10  4.736e-12   64   -4.389  3.762e-12 
 0.480289  OHXX70QP2112f   7   2  12   f  23673.284  2.350e-06  3.908e-06   48   -3.436  6.037e-06 
 0.480338  OHXXX2OP1203f  10   1   3   f  28361.001  1.424e-05  1.589e-05   16   -4.720  2.266e-06 
 0.480341  OHXXX2OP1203e  10   1   3   e  28360.851  1.459e-05  1.589e-05   16   -4.719  2.268e-06 
 0.480396  OHXX70RQ2116e   7   2  16   e  25167.408  1.990e-12  4.736e-12   64   -4.421  3.643e-12 
 0.480594  OHXXX2QR1208f  10   1   8   f  29050.179  1.035e-06  8.052e-07   36   -8.141  8.444e-09 
 0.480611  OHXXX2PP2206f  10   2   6   f  28782.185  9.838e-04  1.232e-03   24   -6.810  3.260e-05 
 0.480621  OHXXX2PP2206e  10   2   6   e  28782.301  9.835e-04  1.138e-03   24   -6.811  3.009e-05 
 0.480621  OHXXX2QP2109e  10   2   9   e  29304.989  1.093e-05  1.280e-05   36   -9.405  3.793e-08 
 0.480643  OHXXX2QR1208e  10   1   8   e  29049.003  1.022e-06  8.052e-07   36   -8.132  8.519e-09 
 0.480716  OHXXX2QP2109f  10   2   9   f  29304.290  1.049e-05  1.538e-05   36   -9.399  4.581e-08 
 0.480886  OHXX70QQ2212e   7   2  12   e  23675.440  2.974e-06  1.953e-07   48   -3.453  2.968e-07 
 0.480957  OHXX70RR2216f   7   2  16   f  25163.178  5.316e-06  3.456e-06   64   -4.389  2.745e-06 
 0.480994  OHXX70QQ1112f   7   1  12   f  23636.371  5.329e-06  4.563e-07   52   -3.434  7.657e-07 
 0.480998  OHXX70RR2216e   7   2  16   e  25167.408  5.300e-06  3.062e-06   64   -4.421  2.356e-06 
 0.481018  OHXX70QQ2212f   7   2  12   f  23673.284  2.947e-06  1.953e-07   48   -3.436  3.016e-07 
 0.481035  OHXXX2PP1106e  10   1   6   e  28710.475  9.772e-04  1.224e-03   28   -6.453  5.397e-05 
 0.481041  OHXX70RR1116e   7   1  16   e  25130.009  4.967e-06  3.227e-06   68   -4.360  2.803e-06 
 0.481057  OHXX91OP1212f   9   1  12   f  28052.350  3.762e-06  4.810e-06   52   -7.159  1.946e-07 
 0.481069  OHXXX2PP1106f  10   1   6   f  28711.130  9.776e-04  1.130e-03   28   -6.458  4.961e-05 
 0.481112  OHXX70RR1116f   7   1  16   f  25136.445  4.950e-06  2.859e-06   68   -4.409  2.365e-06 
 0.481233  OHXX70QQ1112e   7   1  12   e  23632.453  5.356e-06  2.515e-07   52   -3.404  4.346e-07 
 0.481240  OHXX91OP1212e   9   1  12   e  28049.322  3.879e-06  6.414e-06   52   -7.136  2.655e-07 
 0.481546  OHXXX2RR1112e  10   1  12   e  29969.401  1.073e-04  7.466e-05   52  -12.697  1.188e-08 
 0.481601  OHXXX2RR1112f  10   1  12   f  29971.920  1.073e-04  7.466e-05   52  -12.716  1.165e-08 
 0.481649  OHXXX2QQ2209e  10   2   9   e  29304.989  4.947e-06  6.854e-07   36   -9.405  2.032e-09 
 0.481698  OHXXX2QQ2209f  10   2   9   f  29304.290  4.876e-06  6.854e-07   36   -9.399  2.042e-09 
 0.481791  OHXX70QR1212f   7   1  12   f  23636.371  6.310e-10  3.515e-10   52   -3.434  5.898e-10 
 0.481853  OHXX70PP2209f   7   2   9   f  22807.560  5.520e-04  7.956e-04   36   -2.869  1.625e-03 
 0.481878  OHXXX2QQ1109f  10   1   9   f  29250.728  1.028e-05  1.729e-06   40   -9.137  7.445e-09 
 0.481883  OHXX70PP2209e   7   2   9   e  22808.486  5.519e-04  6.622e-04   36   -2.876  1.343e-03 
 0.481965  OHXX70QR1212e   7   1  12   e  23632.453  3.840e-10  3.515e-10   52   -3.404  6.076e-10 
 0.481991  OHXXX2QQ1109e  10   1   9   e  29249.247  1.039e-05  1.159e-06   40   -9.125  5.047e-09 
 0.482112  OHXX70PP1109e   7   1   9   e  22757.131  5.484e-04  7.900e-04   40   -2.826  1.872e-03 
 0.482155  OHXX70OP1206f   7   1   6   f  22107.822  4.168e-06  4.873e-06   28   -1.434  3.250e-05 
 0.482165  OHXX70PP1109f   7   1   9   f  22759.424  5.482e-04  6.575e-04   40   -2.844  1.531e-03 
 0.482205  OHXX70OP1206e   7   1   6   e  22106.795  4.235e-06  5.275e-06   28   -1.427  3.546e-05 
 0.482207  OHXX70SR2121e   7   2  21   e  27514.314  4.096e-09  2.437e-09   84   -7.224  1.492e-10 
 0.482271  OHXXX2PQ1206f  10   1   6   f  28711.130  9.059e-06  2.848e-06   28   -6.458  1.250e-07 
 0.482273  OHXXX2PQ1206e  10   1   6   e  28710.475  8.878e-06  2.322e-06   28   -6.453  1.024e-07 
 0.482308  OHXX91PP2215f   9   2  15   f  29046.716  6.520e-04  1.255e-03   60  -11.411  8.340e-07 
 0.482392  OHXX91PP2215e   9   2  15   e  29049.664  6.514e-04  8.479e-04   60  -11.433  5.511e-07 
 0.482495  OHXX91PP1115e   9   1  15   e  29009.851  6.452e-04  1.240e-03   64  -11.250  1.032e-06 
 0.482625  OHXX91PP1115f   9   1  15   f  29014.281  6.446e-04  8.381e-04   64  -11.284  6.746e-07 
 0.482701  OHXX70SR2121f   7   2  21   f  27507.176  6.724e-09  3.268e-09   84   -7.170  2.112e-10 
 0.482750  OHXXX2OP1204f  10   1   4   f  28456.413  1.517e-05  1.736e-05   20   -5.194  1.927e-06 
 0.482761  OHXXX2OP1204e  10   1   4   e  28456.136  1.556e-05  1.753e-05   20   -5.192  1.950e-06 
 0.482911  OHXXX2QR1209f  10   1   9   f  29250.728  1.099e-06  8.320e-07   40   -9.137  3.583e-09 
 0.482979  OHXXX2QR1209e  10   1   9   e  29249.247  1.090e-06  8.320e-07   40   -9.125  3.623e-09 
 0.483025  OHXX70PQ1209f   7   1   9   f  22759.424  2.684e-06  4.340e-07   40   -2.844  1.010e-06 
 0.483027  OHXX70PQ1209e   7   1   9   e  22757.131  2.594e-06  2.909e-07   40   -2.826  6.892e-07 
 0.483054  OHXX70QP2113e   7   2  13   e  24013.588  2.189e-06  2.713e-06   52   -3.672  3.586e-06 
 0.483167  OHXX91PQ1215e   9   1  15   e  29009.851  1.238e-06  2.219e-08   64  -11.250  1.847e-11 
 0.483216  OHXX91PQ1215f   9   1  15   f  29014.281  1.269e-06  4.898e-08   64  -11.284  3.942e-11 
 0.483281  OHXXX2PP2207f  10   2   7   f  28934.485  1.074e-03  1.408e-03   28   -7.565  2.043e-05 
 0.483288  OHXX70QP2113f   7   2  13   f  24010.951  2.156e-06  3.745e-06   52   -3.652  5.050e-06 
 0.483297  OHXXX2PP2207e  10   2   7   e  28934.759  1.074e-03  1.256e-03   28   -7.567  1.819e-05 
 0.483396  OHXX70RQ2117f   7   2  17   f  25591.531  6.571e-09  1.009e-10   68   -4.663  6.475e-11 
 0.483401  OHXXX2QP2110e  10   2  10   e  29521.743  1.056e-05  1.248e-05   40  -10.481  1.402e-08 
 0.483519  OHXXX2QP2110f  10   2  10   f  29520.784  1.012e-05  1.553e-05   40  -10.473  1.756e-08 
 0.483531  OHXX70RQ2117e   7   2  17   e  25596.329  3.789e-09  1.009e-10   68   -4.699  6.244e-11 
 0.483672  OHXXX2PP1107e  10   1   7   e  28869.316  1.071e-03  1.404e-03   32   -7.241  3.220e-05 
 0.483715  OHXXX2PP1107f  10   1   7   f  28870.215  1.072e-03  1.253e-03   32   -7.248  2.854e-05 
 0.483814  OHXX70QQ2213e   7   2  13   e  24013.588  2.637e-06  1.356e-07   52   -3.672  1.793e-07 
 0.483910  OHXX70QQ1113f   7   1  13   f  23976.969  4.497e-06  3.091e-07   56   -3.655  4.476e-07 
 0.483977  OHXX70QQ2213f   7   2  13   f  24010.951  2.611e-06  1.356e-07   52   -3.652  1.829e-07 
 0.484058  OHXX70RR2217f   7   2  17   f  25591.531  4.408e-07  2.815e-07   68   -4.663  1.806e-07 
 0.484108  OHXX70RR2217e   7   2  17   e  25596.329  4.363e-07  2.410e-07   68   -4.699  1.491e-07 
 0.484140  OHXX70RR1117e   7   1  17   e  25559.726  3.446e-07  2.197e-07   72   -4.635  1.535e-07 
 0.484188  OHXX70QQ1113e   7   1  13   e  23972.451  4.522e-06  1.596e-07   56   -3.621  2.391e-07 
 0.484222  OHXX70RR1117f   7   1  17   f  25566.825  3.403e-07  1.880e-07   72   -4.689  1.245e-07 
 0.484297  OHXX81SR2106e   8   2   6   e  24559.130  2.009e-06  1.543e-06   24   -1.677  6.925e-06 
 0.484316  OHXX81SR2106f   8   2   6   f  24559.036  2.015e-06  1.543e-06   24   -1.676  6.929e-06 
 0.484332  OHXX81SR2105e   8   2   5   e  24410.095  1.684e-06  1.330e-06   20   -0.903  1.078e-05 
 0.484341  OHXX81SR2105f   8   2   5   f  24410.147  1.688e-06  1.330e-06   20   -0.903  1.078e-05 
 0.484362  OHXXX2QQ2210e  10   2  10   e  29521.743  4.663e-06  5.071e-07   40  -10.481  5.695e-10 
 0.484431  OHXXX2QQ2210f  10   2  10   f  29520.784  4.591e-06  5.071e-07   40  -10.473  5.737e-10 
 0.484453  OHXX81SR2107e   8   2   7   e  24733.887  2.007e-06  1.501e-06   28   -2.305  4.192e-06 
 0.484487  OHXX81SR2107f   8   2   7   f  24733.592  2.020e-06  1.501e-06   28   -2.303  4.202e-06 
 0.484542  OHXX81SR2104e   8   2   4   e  24287.251  1.029e-06  8.370e-07   16   -0.131  1.175e-05 
 0.484543  OHXX81SR2104f   8   2   4   f  24287.393  1.035e-06  8.370e-07   16   -0.132  1.173e-05 
 0.484578  OHXXX2QQ1110f  10   1  10   f  29471.498  8.917e-06  1.210e-06   44  -10.232  1.915e-09 
 0.484672  OHXX70QR1213f   7   1  13   f  23976.969  4.122e-09  2.489e-09   56   -3.655  3.604e-09 
 0.484717  OHXXX2QQ1110e  10   1  10   e  29469.688  9.024e-06  7.596e-07   44  -10.219  1.219e-09 
 0.484808  OHXXX2PQ1207e  10   1   7   e  28869.316  7.875e-06  1.560e-06   32   -7.241  3.578e-08 
 0.484809  OHXXX2PQ1207f  10   1   7   f  28870.215  8.039e-06  2.042e-06   32   -7.248  4.651e-08 
 0.484816  OHXX81SR2108e   8   2   8   e  24933.895  1.787e-06  1.303e-06   32   -2.739  2.694e-06 
 0.484867  OHXX81SR2108f   8   2   8   f  24933.351  1.808e-06  1.303e-06   32   -2.735  2.705e-06 
 0.484880  OHXX70QR1213e   7   1  13   e  23972.451  3.351e-09  2.534e-09   56   -3.621  3.796e-09 
 0.484902  OHXX81SR2103f   8   2   3   f  24191.235  3.098e-07  2.562e-07   12    0.526  5.203e-06 
 0.484905  OHXX81SR2103e   8   2   3   e  24191.061  3.044e-07  2.562e-07   12    0.528  5.210e-06 
 0.484947  OHXX70PP2210f   7   2  10   f  23071.057  5.738e-04  8.653e-04   40   -3.049  1.641e-03 
